date,SP500_Close,VIX_Close,n_tweets,n_original,n_retweet,avg_favorites,avg_retweets
2018-03-14,2749.47998046875,17.229999542236328,10.0,10.0,0.0,62143.8,12642.1
2018-03-15,2747.330078125,16.59000015258789,6.0,5.0,1.0,56500.333333333336,11678.333333333334
2018-03-16,2752.010009765625,15.800000190734863,4.0,4.0,0.0,66095.75,12848.25
2018-03-19,2712.919921875,19.020000457763672,11.0,10.0,1.0,87294.54545454546,21491.545454545456
2018-03-20,2716.93994140625,18.200000762939453,2.0,2.0,0.0,102007.5,22363.0
2018-03-21,2711.929931640625,17.860000610351562,7.0,7.0,0.0,70205.0,14743.142857142857
2018-03-22,2643.68994140625,23.34000015258789,8.0,7.0,1.0,80301.625,20871.125
2018-03-23,2588.260009765625,24.8700008392334,6.0,6.0,0.0,71548.66666666667,15888.0
2018-03-26,2658.550048828125,21.030000686645508,12.0,12.0,0.0,71033.0,14972.5
2018-03-27,2612.6201171875,22.5,3.0,2.0,1.0,48909.333333333336,17808.333333333332
2018-03-28,2605.0,22.8700008392334,9.0,9.0,0.0,83661.88888888889,19399.88888888889
2018-03-29,2640.8701171875,19.96999931335449,4.0,4.0,0.0,81846.5,18880.75
2018-04-02,2581.8798828125,23.6200008392334,17.0,17.0,0.0,78894.5294117647,18445.70588235294
2018-04-03,2614.449951171875,21.100000381469727,13.0,13.0,0.0,72608.61538461539,16274.923076923076
2018-04-04,2644.68994140625,20.059999465942383,6.0,6.0,0.0,83542.0,18472.5
2018-04-05,2662.840087890625,18.940000534057617,4.0,4.0,0.0,64813.75,13979.75
2018-04-06,2604.469970703125,21.489999771118164,7.0,6.0,1.0,57193.57142857143,17754.571428571428
2018-04-09,2613.159912109375,21.770000457763672,19.0,18.0,1.0,72894.05263157895,16748.842105263157
2018-04-10,2656.8701171875,20.46999931335449,6.0,6.0,0.0,74962.66666666667,16261.166666666666
2018-04-11,2642.18994140625,20.239999771118164,11.0,10.0,1.0,64436.27272727273,17010.18181818182
2018-04-12,2663.989990234375,18.489999771118164,10.0,10.0,0.0,62625.6,12566.8
2018-04-13,2656.300048828125,17.40999984741211,6.0,6.0,0.0,97957.5,22257.0
2018-04-16,2677.840087890625,16.559999465942383,15.0,13.0,2.0,87800.73333333334,21858.133333333335
2018-04-17,2706.389892578125,15.25,24.0,10.0,14.0,26030.0,7881.208333333333
2018-04-18,2708.639892578125,15.600000381469728,17.0,12.0,5.0,45633.35294117647,13477.529411764706
2018-04-19,2693.1298828125,15.960000038146973,14.0,13.0,1.0,56327.28571428572,13161.42857142857
2018-04-20,2670.139892578125,16.8799991607666,9.0,9.0,0.0,94222.77777777778,22165.11111111111
2018-04-23,2670.2900390625,16.34000015258789,30.0,29.0,1.0,67732.63333333333,14654.266666666666
2018-04-24,2634.56005859375,18.020000457763672,10.0,8.0,2.0,35052.9,7974.1
2018-04-25,2639.39990234375,17.84000015258789,7.0,6.0,1.0,118207.28571428571,29989.285714285714
2018-04-26,2666.93994140625,16.239999771118164,3.0,3.0,0.0,77054.66666666667,13717.0
2018-04-27,2669.909912109375,15.40999984741211,11.0,9.0,2.0,71401.54545454546,16746.909090909092
2018-04-30,2648.050048828125,15.93000030517578,22.0,22.0,0.0,81934.13636363637,17271.954545454544
2018-05-01,2654.800048828125,15.489999771118164,7.0,7.0,0.0,70627.85714285714,14115.42857142857
2018-05-02,2635.669921875,15.970000267028809,7.0,7.0,0.0,76451.85714285714,17875.571428571428
2018-05-03,2629.72998046875,15.899999618530272,9.0,9.0,0.0,67444.55555555556,13528.666666666666
2018-05-04,2663.419921875,14.770000457763672,10.0,10.0,0.0,78896.0,16641.6
2018-05-07,2672.6298828125,14.75,15.0,15.0,0.0,71390.66666666667,15655.866666666667
2018-05-08,2671.919921875,14.710000038146973,7.0,5.0,2.0,60773.0,17239.14285714286
2018-05-09,2697.7900390625,13.420000076293944,8.0,8.0,0.0,96694.625,21029.375
2018-05-10,2723.070068359375,13.229999542236328,5.0,5.0,0.0,160212.2,36418.2
2018-05-11,2727.719970703125,12.649999618530272,5.0,5.0,0.0,85581.8,18182.4
2018-05-14,2730.1298828125,12.93000030517578,14.0,14.0,0.0,98386.42857142857,19733.85714285714
2018-05-15,2711.449951171875,14.630000114440918,9.0,7.0,2.0,57588.333333333336,12140.0
2018-05-16,2722.4599609375,13.420000076293944,10.0,10.0,0.0,51396.8,9961.1
2018-05-17,2720.1298828125,13.43000030517578,11.0,10.0,1.0,65731.09090909091,17126.18181818182
2018-05-18,2712.969970703125,13.420000076293944,11.0,10.0,1.0,70184.18181818182,16624.0
2018-05-21,2733.010009765625,13.079999923706056,24.0,22.0,2.0,74209.75,18247.083333333332
2018-05-22,2724.43994140625,13.220000267028809,2.0,2.0,0.0,53534.5,9841.0
2018-05-23,2733.2900390625,12.579999923706056,17.0,17.0,0.0,61965.882352941175,14399.058823529413
2018-05-24,2727.760009765625,12.529999732971191,11.0,10.0,1.0,53922.90909090909,13029.0
2018-05-25,2721.330078125,13.220000267028809,18.0,13.0,5.0,51701.38888888889,14725.611111111111
2018-05-29,2689.860107421875,17.020000457763672,33.0,33.0,0.0,77097.27272727272,17698.18181818182
2018-05-30,2724.010009765625,14.9399995803833,10.0,10.0,0.0,72566.1,16260.1
2018-05-31,2705.27001953125,15.43000030517578,16.0,10.0,6.0,48383.1875,13252.75
2018-06-01,2734.6201171875,13.460000038146973,6.0,5.0,1.0,68144.16666666667,14764.666666666666
2018-06-04,2746.8701171875,12.739999771118164,34.0,30.0,4.0,53924.41176470588,12919.823529411764
2018-06-05,2748.800048828125,12.399999618530272,18.0,18.0,0.0,60089.88888888889,12810.777777777777
2018-06-06,2772.35009765625,11.640000343322754,18.0,15.0,3.0,55026.38888888889,13724.555555555555
2018-06-07,2770.3701171875,12.130000114440918,20.0,20.0,0.0,56747.7,13463.2
2018-06-08,2779.030029296875,12.18000030517578,6.0,6.0,0.0,83369.83333333333,18101.0
2018-06-11,2782.0,12.350000381469728,24.0,22.0,2.0,80552.79166666667,17738.625
2018-06-12,2786.85009765625,12.34000015258789,12.0,11.0,1.0,77736.83333333333,18798.25
2018-06-13,2775.6298828125,12.9399995803833,17.0,17.0,0.0,88743.76470588235,17985.529411764706
2018-06-14,2782.489990234375,12.119999885559082,7.0,7.0,0.0,80373.42857142857,17006.428571428572
2018-06-15,2779.659912109375,11.979999542236328,19.0,13.0,6.0,51322.05263157895,13742.0
2018-06-18,2773.75,12.3100004196167,32.0,25.0,7.0,63592.96875,19215.59375
2018-06-19,2762.590087890625,13.350000381469728,9.0,9.0,0.0,76732.22222222222,17803.88888888889
2018-06-20,2767.320068359375,12.789999961853027,16.0,13.0,3.0,56671.8125,15972.0625
2018-06-21,2749.760009765625,14.640000343322754,19.0,19.0,0.0,68017.15789473684,14919.0
2018-06-22,2754.8798828125,13.770000457763672,15.0,13.0,2.0,61764.53333333333,20305.266666666666
2018-06-25,2717.070068359375,17.329999923706055,52.0,37.0,15.0,53913.557692307695,16178.576923076924
2018-06-26,2723.06005859375,15.920000076293944,12.0,11.0,1.0,65570.58333333333,14118.333333333334
2018-06-27,2699.6298828125,17.90999984741211,17.0,16.0,1.0,63401.0,12865.941176470587
2018-06-28,2716.31005859375,16.850000381469727,14.0,14.0,0.0,67819.35714285714,14291.57142857143
2018-06-29,2718.3701171875,16.09000015258789,5.0,3.0,2.0,38495.2,10735.4
2018-07-02,2726.7099609375,15.600000381469728,21.0,14.0,7.0,63753.857142857145,17628.04761904762
2018-07-03,2713.219970703125,16.139999389648438,21.0,19.0,2.0,57858.666666666664,13239.095238095239
2018-07-05,2736.610107421875,14.970000267028809,10.0,10.0,0.0,93907.4,19080.3
2018-07-06,2759.820068359375,13.369999885559082,6.0,6.0,0.0,96169.33333333333,20335.666666666668
2018-07-09,2784.169921875,12.6899995803833,21.0,16.0,5.0,76168.57142857143,20786.85714285714
2018-07-10,2793.840087890625,12.640000343322754,18.0,11.0,7.0,51329.38888888889,20372.11111111111
2018-07-11,2774.02001953125,13.630000114440918,18.0,10.0,8.0,37220.055555555555,13688.388888888889
2018-07-12,2798.2900390625,12.579999923706056,10.0,8.0,2.0,52989.5,12615.7
2018-07-13,2801.31005859375,12.18000030517578,4.0,3.0,1.0,53318.5,12609.5
2018-07-16,2798.429931640625,12.829999923706056,37.0,25.0,12.0,54281.75675675676,15940.864864864865
2018-07-17,2809.550048828125,12.0600004196167,5.0,5.0,0.0,79545.8,16762.4
2018-07-18,2815.6201171875,12.100000381469728,15.0,13.0,2.0,68815.2,16702.6
2018-07-19,2804.489990234375,12.869999885559082,13.0,13.0,0.0,68355.69230769231,16228.538461538461
2018-07-20,2801.830078125,12.859999656677246,14.0,7.0,7.0,40082.71428571428,15826.642857142857
2018-07-23,2806.97998046875,12.619999885559082,24.0,24.0,0.0,87018.95833333333,21578.5
2018-07-24,2820.39990234375,12.40999984741211,16.0,14.0,2.0,55123.0,12628.5
2018-07-25,2846.070068359375,12.289999961853027,15.0,15.0,0.0,68908.6,15168.8
2018-07-26,2837.43994140625,12.140000343322754,12.0,11.0,1.0,65070.083333333336,15071.833333333334
2018-07-27,2818.820068359375,13.029999732971191,16.0,16.0,0.0,65777.0,14434.1875
2018-07-30,2802.60009765625,14.260000228881836,35.0,28.0,7.0,53758.857142857145,15246.857142857143
2018-07-31,2816.2900390625,12.829999923706056,19.0,16.0,3.0,55331.15789473684,13460.263157894737
2018-08-01,2813.360107421875,13.149999618530272,14.0,13.0,1.0,53599.642857142855,13747.5
2018-08-02,2827.219970703125,12.1899995803833,13.0,12.0,1.0,64427.53846153846,14656.846153846154
2018-08-03,2840.35009765625,11.640000343322754,10.0,9.0,1.0,54255.7,12659.9
2018-08-06,2850.39990234375,11.270000457763672,49.0,33.0,16.0,46593.163265306124,13626.285714285714
2018-08-07,2858.449951171875,10.93000030517578,4.0,3.0,1.0,63439.75,17780.25
2018-08-08,2857.699951171875,10.850000381469728,10.0,10.0,0.0,84042.1,16859.7
2018-08-09,2853.580078125,11.270000457763672,6.0,6.0,0.0,78065.16666666667,19144.0
2018-08-10,2833.280029296875,13.15999984741211,8.0,8.0,0.0,101659.625,22393.125
2018-08-13,2821.929931640625,14.779999732971191,28.0,26.0,2.0,68563.03571428571,16995.285714285714
2018-08-14,2839.9599609375,13.3100004196167,17.0,17.0,0.0,63467.94117647059,14412.882352941177
2018-08-15,2818.3701171875,14.640000343322754,17.0,16.0,1.0,49148.705882352944,11923.235294117647
2018-08-16,2840.68994140625,13.449999809265137,17.0,17.0,0.0,76414.23529411765,18442.117647058825
2018-08-17,2850.1298828125,12.640000343322754,18.0,18.0,0.0,64349.22222222222,14864.333333333334
2018-08-20,2857.050048828125,12.489999771118164,30.0,30.0,0.0,73508.93333333333,17641.466666666667
2018-08-21,2862.9599609375,12.859999656677246,13.0,13.0,0.0,65450.230769230766,14698.0
2018-08-22,2861.820068359375,12.25,13.0,13.0,0.0,65200.692307692305,14544.923076923076
2018-08-23,2856.97998046875,12.40999984741211,13.0,12.0,1.0,55847.230769230766,13629.923076923076
2018-08-24,2874.68994140625,11.989999771118164,13.0,12.0,1.0,68430.69230769231,17435.153846153848
2018-08-27,2896.739990234375,12.15999984741211,31.0,26.0,5.0,71035.45161290323,19938.870967741936
2018-08-28,2897.52001953125,12.5,10.0,10.0,0.0,65853.5,16756.7
2018-08-29,2914.0400390625,12.25,24.0,24.0,0.0,70559.95833333333,17219.333333333332
2018-08-30,2901.1298828125,13.529999732971191,18.0,18.0,0.0,68049.66666666667,16328.0
2018-08-31,2901.52001953125,12.859999656677246,4.0,4.0,0.0,81756.25,18805.0
2018-09-04,2896.719970703125,13.15999984741211,54.0,45.0,9.0,56494.46296296296,15306.555555555555
2018-09-05,2888.60009765625,13.90999984741211,15.0,15.0,0.0,72159.73333333334,17225.466666666667
2018-09-06,2878.050048828125,14.649999618530272,8.0,8.0,0.0,86866.75,20672.125
2018-09-07,2871.679931640625,14.880000114440918,9.0,9.0,0.0,77826.55555555556,16886.777777777777
2018-09-10,2877.1298828125,14.15999984741211,50.0,35.0,15.0,49872.98,16001.46
2018-09-11,2887.889892578125,13.220000267028809,11.0,10.0,1.0,56401.181818181816,13930.454545454546
2018-09-12,2888.919921875,13.140000343322754,13.0,13.0,0.0,57566.153846153844,13032.615384615385
2018-09-13,2904.179931640625,12.369999885559082,17.0,12.0,5.0,37034.0,14583.764705882353
2018-09-14,2904.97998046875,12.06999969482422,30.0,6.0,24.0,13038.266666666666,6474.933333333333
2018-09-17,2888.800048828125,13.68000030517578,54.0,33.0,21.0,36115.37037037037,9803.555555555555
2018-09-18,2904.31005859375,12.789999961853027,12.0,12.0,0.0,58556.083333333336,12915.0
2018-09-19,2907.949951171875,11.75,9.0,9.0,0.0,72338.55555555556,15978.0
2018-09-20,2930.75,11.800000190734863,14.0,14.0,0.0,56816.57142857143,13046.214285714286
2018-09-21,2929.669921875,11.68000030517578,25.0,16.0,9.0,34830.48,11125.16
2018-09-24,2919.3701171875,12.199999809265137,23.0,17.0,6.0,42621.69565217391,11088.08695652174
2018-09-25,2915.56005859375,12.420000076293944,15.0,15.0,0.0,57788.6,13140.933333333332
2018-09-26,2905.969970703125,12.890000343322754,14.0,9.0,5.0,47955.78571428572,14719.714285714286
2018-09-27,2914.0,12.40999984741211,1.0,1.0,0.0,281610.0,69503.0
2018-09-28,2913.97998046875,12.119999885559082,0.0,0.0,0.0,0.0,0.0
2018-10-01,2924.590087890625,12.0,14.0,14.0,0.0,98565.35714285714,22097.928571428572
2018-10-02,2923.429931640625,12.050000190734863,11.0,10.0,1.0,64647.27272727273,14427.272727272728
2018-10-03,2925.510009765625,11.609999656677246,16.0,15.0,1.0,53052.125,11793.625
2018-10-04,2901.610107421875,14.220000267028809,12.0,11.0,1.0,76914.25,18004.0
2018-10-05,2885.570068359375,14.81999969482422,10.0,5.0,5.0,59285.1,20702.0
2018-10-08,2884.429931640625,15.6899995803833,19.0,17.0,2.0,77479.8947368421,18834.263157894737
2018-10-09,2880.340087890625,15.949999809265137,18.0,11.0,7.0,30271.166666666668,10000.277777777777
2018-10-10,2785.679931640625,22.959999084472656,23.0,8.0,15.0,18994.521739130436,6580.565217391304
2018-10-11,2728.3701171875,24.979999542236328,11.0,8.0,3.0,34625.454545454544,9470.454545454546
2018-10-12,2767.1298828125,21.309999465942383,12.0,11.0,1.0,54921.416666666664,11871.916666666666
2018-10-15,2750.7900390625,21.299999237060547,31.0,26.0,5.0,54683.58064516129,12891.483870967742
2018-10-16,2809.919921875,17.6200008392334,19.0,17.0,2.0,62968.68421052631,15772.21052631579
2018-10-17,2809.2099609375,17.399999618530273,23.0,20.0,3.0,54331.0,13370.347826086956
2018-10-18,2768.780029296875,20.059999465942383,14.0,14.0,0.0,60289.642857142855,15442.142857142857
2018-10-19,2767.780029296875,19.88999938964844,11.0,11.0,0.0,66288.27272727272,16913.727272727272
2018-10-22,2755.8798828125,19.63999938964844,32.0,32.0,0.0,70569.8125,17418.96875
2018-10-23,2740.68994140625,20.709999084472656,15.0,14.0,1.0,58118.0,16078.333333333334
2018-10-24,2656.10009765625,25.229999542236328,7.0,7.0,0.0,83040.42857142857,19814.285714285714
2018-10-25,2705.570068359375,24.21999931335449,18.0,18.0,0.0,59395.27777777778,14473.5
2018-10-26,2658.68994140625,24.15999984741211,11.0,11.0,0.0,80629.09090909091,20067.454545454544
2018-10-29,2641.25,24.700000762939453,27.0,24.0,3.0,73629.0,19196.444444444445
2018-10-30,2682.6298828125,23.350000381469727,24.0,22.0,2.0,42449.0,11887.583333333334
2018-10-31,2711.739990234375,21.229999542236328,15.0,15.0,0.0,66530.06666666667,17705.866666666665
2018-11-01,2740.3701171875,19.34000015258789,12.0,10.0,2.0,44432.5,14710.666666666666
2018-11-02,2723.06005859375,19.51000022888184,10.0,10.0,0.0,66569.6,17047.4
2018-11-05,2738.31005859375,19.959999084472656,69.0,45.0,24.0,35915.115942028984,14754.507246376812
2018-11-06,2755.449951171875,19.90999984741211,35.0,15.0,20.0,19254.17142857143,12536.314285714287
2018-11-07,2813.889892578125,16.360000610351562,14.0,14.0,0.0,100287.57142857143,20612.428571428572
2018-11-08,2806.830078125,16.719999313354492,2.0,2.0,0.0,96337.0,18196.0
2018-11-09,2781.010009765625,17.360000610351562,12.0,12.0,0.0,99739.58333333333,26756.0
2018-11-12,2726.219970703125,20.450000762939453,24.0,22.0,2.0,77901.41666666667,17526.125
2018-11-13,2722.179931640625,20.020000457763672,14.0,14.0,0.0,83217.64285714286,19978.214285714286
2018-11-14,2701.580078125,21.25,5.0,5.0,0.0,69826.4,14258.6
2018-11-15,2730.199951171875,19.979999542236328,9.0,9.0,0.0,80043.66666666667,19121.777777777777
2018-11-16,2736.27001953125,18.13999938964844,4.0,4.0,0.0,47663.5,10761.0
2018-11-19,2690.72998046875,20.100000381469727,26.0,20.0,6.0,67847.19230769231,17343.96153846154
2018-11-20,2641.889892578125,22.479999542236328,3.0,1.0,2.0,26475.333333333332,14165.333333333334
2018-11-21,2649.929931640625,20.799999237060547,13.0,11.0,2.0,76353.92307692308,22284.615384615383
2018-11-23,2632.56005859375,21.520000457763672,15.0,14.0,1.0,86548.86666666667,20820.466666666667
2018-11-26,2673.449951171875,18.899999618530277,22.0,21.0,1.0,81068.77272727272,19290.227272727272
2018-11-27,2682.169921875,19.020000457763672,9.0,6.0,3.0,57027.77777777778,16655.88888888889
2018-11-28,2743.7900390625,18.489999771118164,15.0,8.0,7.0,45540.53333333333,21537.266666666666
2018-11-29,2737.800048828125,18.790000915527344,14.0,14.0,0.0,60084.21428571428,13471.92857142857
2018-11-30,2760.169921875,18.06999969482422,11.0,11.0,0.0,75969.90909090909,15872.09090909091
2018-12-03,2790.3701171875,16.440000534057617,23.0,19.0,4.0,69491.43478260869,15191.608695652174
2018-12-04,2700.06005859375,20.739999771118164,10.0,9.0,1.0,71796.2,17961.3
2018-12-06,2695.949951171875,21.190000534057617,13.0,13.0,0.0,76463.07692307692,14416.692307692309
2018-12-07,2633.080078125,23.229999542236328,23.0,22.0,1.0,70067.78260869565,16150.695652173914
2018-12-10,2637.719970703125,22.63999938964844,19.0,18.0,1.0,84282.1052631579,18788.947368421053
2018-12-11,2636.780029296875,21.76000022888184,13.0,13.0,0.0,77793.0,16619.30769230769
2018-12-12,2651.070068359375,21.459999084472656,3.0,3.0,0.0,126330.33333333333,30422.0
2018-12-13,2650.5400390625,20.649999618530277,13.0,13.0,0.0,64916.53846153846,14277.076923076924
2018-12-14,2599.949951171875,21.6299991607666,7.0,7.0,0.0,58947.0,11564.142857142857
2018-12-17,2545.93994140625,24.520000457763672,25.0,24.0,1.0,78735.44,18364.84
2018-12-18,2546.159912109375,25.57999992370605,11.0,9.0,2.0,53194.36363636364,15977.09090909091
2018-12-19,2506.9599609375,25.57999992370605,13.0,13.0,0.0,71323.0,15304.461538461539
2018-12-20,2467.419921875,28.3799991607666,17.0,15.0,2.0,68732.29411764706,17530.647058823528
2018-12-21,2416.6201171875,30.11000061035156,20.0,20.0,0.0,79871.15,16934.35
2018-12-24,2351.10009765625,36.06999969482422,39.0,37.0,2.0,92708.56410256411,19593.358974358973
2018-12-26,2467.699951171875,30.40999984741211,4.0,3.0,1.0,216655.25,43162.0
2018-12-27,2488.830078125,29.959999084472656,12.0,12.0,0.0,96250.33333333333,20998.416666666668
2018-12-28,2485.739990234375,28.34000015258789,5.0,5.0,0.0,113610.4,23907.2
2018-12-31,2506.85009765625,25.420000076293945,24.0,24.0,0.0,106976.95833333333,23699.833333333332
2019-01-02,2510.030029296875,23.21999931335449,23.0,18.0,5.0,99097.21739130435,22670.08695652174
2019-01-03,2447.889892578125,25.450000762939453,9.0,9.0,0.0,105806.0,23814.0
2019-01-04,2531.93994140625,21.3799991607666,7.0,7.0,0.0,117856.0,23030.571428571428
2019-01-07,2549.68994140625,21.399999618530277,30.0,28.0,2.0,98279.16666666667,23596.6
2019-01-08,2574.409912109375,20.46999931335449,5.0,5.0,0.0,112211.4,19883.8
2019-01-09,2584.9599609375,19.979999542236328,7.0,7.0,0.0,134321.0,26876.714285714286
2019-01-10,2596.639892578125,19.5,17.0,11.0,6.0,65947.17647058824,23369.117647058825
2019-01-11,2596.260009765625,18.190000534057617,14.0,12.0,2.0,88312.28571428571,21467.714285714286
2019-01-14,2582.610107421875,19.06999969482422,47.0,39.0,8.0,77011.6170212766,18496.63829787234
2019-01-15,2610.300048828125,18.600000381469727,19.0,9.0,10.0,51131.73684210526,18224.684210526317
2019-01-16,2616.10009765625,19.040000915527344,2.0,2.0,0.0,160616.0,37324.0
2019-01-17,2635.9599609375,18.059999465942383,3.0,2.0,1.0,99303.66666666667,29488.0
2019-01-18,2670.7099609375,17.799999237060547,15.0,13.0,2.0,86785.8,23460.866666666665
2019-01-22,2632.89990234375,20.799999237060547,88.0,52.0,36.0,58029.625,18278.147727272728
2019-01-23,2638.699951171875,19.520000457763672,8.0,8.0,0.0,124643.125,32030.625
2019-01-24,2642.330078125,18.88999938964844,10.0,10.0,0.0,99554.3,20002.4
2019-01-25,2664.760009765625,17.420000076293945,4.0,4.0,0.0,107338.0,22553.75
2019-01-28,2643.85009765625,18.8700008392334,29.0,27.0,2.0,102662.13793103448,25004.03448275862
2019-01-29,2640.0,19.1299991607666,3.0,3.0,0.0,147736.0,32482.333333333332
2019-01-30,2681.050048828125,17.65999984741211,12.0,12.0,0.0,84107.83333333333,18644.25
2019-01-31,2704.10009765625,16.56999969482422,17.0,17.0,0.0,78887.82352941176,17182.70588235294
2019-02-01,2706.530029296875,16.139999389648438,12.0,11.0,1.0,86840.66666666667,19465.75
2019-02-04,2724.8701171875,15.729999542236328,8.0,8.0,0.0,99208.5,18457.25
2019-02-05,2737.699951171875,15.56999969482422,4.0,4.0,0.0,103365.5,19730.75
2019-02-06,2731.610107421875,15.380000114440918,4.0,3.0,1.0,72875.5,26440.0
2019-02-07,2706.050048828125,16.3700008392334,6.0,6.0,0.0,101184.33333333333,21409.5
2019-02-08,2707.8798828125,15.720000267028809,10.0,10.0,0.0,103313.3,20220.7
2019-02-11,2709.800048828125,15.970000267028809,39.0,31.0,8.0,76085.79487179487,19207.846153846152
2019-02-12,2744.72998046875,15.43000030517578,8.0,5.0,3.0,63358.625,19992.125
2019-02-13,2753.030029296875,15.649999618530272,9.0,5.0,4.0,51938.555555555555,19283.88888888889
2019-02-14,2745.72998046875,16.219999313354492,9.0,8.0,1.0,83703.44444444444,20137.666666666668
2019-02-15,2775.60009765625,14.90999984741211,6.0,4.0,2.0,75262.5,22961.833333333332
2019-02-19,2779.760009765625,14.880000114440918,50.0,41.0,9.0,75555.52,20564.9
2019-02-20,2784.699951171875,14.020000457763672,10.0,9.0,1.0,108793.0,24299.0
2019-02-21,2774.8798828125,14.460000038146973,5.0,5.0,0.0,127810.6,26879.0
2019-02-22,2792.669921875,13.510000228881836,8.0,6.0,2.0,70027.5,19768.0
2019-02-25,2796.110107421875,14.850000381469728,41.0,31.0,10.0,74636.78048780488,19224.51219512195
2019-02-26,2793.89990234375,15.170000076293944,4.0,4.0,0.0,152283.75,35054.5
2019-02-27,2792.3798828125,14.699999809265137,14.0,8.0,6.0,65541.78571428571,25128.714285714286
2019-02-28,2784.489990234375,14.779999732971191,2.0,1.0,1.0,62765.0,16371.5
2019-03-01,2803.68994140625,13.56999969482422,15.0,15.0,0.0,81486.33333333333,16117.266666666666
2019-03-04,2792.81005859375,14.630000114440918,34.0,25.0,9.0,54026.617647058825,15367.941176470587
2019-03-05,2789.64990234375,14.739999771118164,18.0,17.0,1.0,75962.16666666667,17599.222222222223
2019-03-06,2771.449951171875,15.739999771118164,13.0,7.0,6.0,37628.07692307692,15952.615384615385
2019-03-07,2748.929931640625,16.59000015258789,5.0,5.0,0.0,105537.0,23219.2
2019-03-08,2743.070068359375,16.049999237060547,34.0,17.0,17.0,33961.08823529412,10448.5
2019-03-11,2783.300048828125,14.329999923706056,37.0,15.0,22.0,38271.51351351351,15189.162162162162
2019-03-12,2791.52001953125,13.770000457763672,6.0,5.0,1.0,74011.83333333333,20201.666666666668
2019-03-13,2810.919921875,13.40999984741211,36.0,20.0,16.0,38938.88888888889,14290.111111111111
2019-03-14,2808.47998046875,13.5,13.0,12.0,1.0,80192.53846153847,18728.76923076923
2019-03-15,2822.47998046875,12.880000114440918,13.0,13.0,0.0,85686.30769230769,17917.384615384617
2019-03-18,2832.93994140625,13.100000381469728,64.0,42.0,22.0,48568.609375,15788.328125
2019-03-19,2832.570068359375,13.5600004196167,11.0,11.0,0.0,84672.81818181818,21545.18181818182
2019-03-20,2824.22998046875,13.90999984741211,11.0,10.0,1.0,84754.45454545454,20647.545454545456
2019-03-21,2854.8798828125,13.630000114440918,7.0,7.0,0.0,94447.57142857143,21447.14285714286
2019-03-22,2800.7099609375,16.479999542236328,15.0,10.0,5.0,54633.13333333333,15352.2
2019-03-25,2798.360107421875,16.329999923706055,12.0,9.0,3.0,135532.41666666666,42251.5
2019-03-26,2818.4599609375,14.68000030517578,16.0,9.0,7.0,50996.25,15641.875
2019-03-27,2805.3701171875,15.149999618530272,11.0,11.0,0.0,68525.72727272728,16793.81818181818
2019-03-28,2815.43994140625,14.43000030517578,13.0,13.0,0.0,95520.15384615384,21641.46153846154
2019-03-29,2834.39990234375,13.710000038146973,13.0,13.0,0.0,102402.76923076923,21914.846153846152
2019-04-01,2867.18994140625,13.399999618530272,16.0,14.0,2.0,83058.25,22277.1875
2019-04-02,2867.239990234375,13.359999656677246,17.0,17.0,0.0,69155.5294117647,16130.235294117647
2019-04-03,2873.39990234375,13.739999771118164,4.0,4.0,0.0,87067.5,19498.0
2019-04-04,2879.389892578125,13.579999923706056,10.0,10.0,0.0,100446.4,23841.3
2019-04-05,2892.739990234375,12.81999969482422,20.0,16.0,4.0,53065.7,13167.75
2019-04-08,2895.77001953125,13.18000030517578,37.0,27.0,10.0,55744.62162162162,15162.486486486487
2019-04-09,2878.199951171875,14.279999732971191,17.0,14.0,3.0,55363.17647058824,15534.29411764706
2019-04-10,2888.2099609375,13.300000190734863,12.0,8.0,4.0,64171.75,17417.666666666668
2019-04-11,2888.320068359375,13.020000457763672,11.0,10.0,1.0,69078.54545454546,18196.454545454544
2019-04-12,2907.409912109375,12.010000228881836,14.0,10.0,4.0,70014.0,20996.64285714286
2019-04-15,2905.580078125,12.31999969482422,47.0,42.0,5.0,82068.0,20250.659574468085
2019-04-16,2907.06005859375,12.18000030517578,6.0,6.0,0.0,74427.5,16386.5
2019-04-17,2900.449951171875,12.600000381469728,11.0,8.0,3.0,67736.18181818182,17835.454545454544
2019-04-18,2905.030029296875,12.09000015258789,20.0,13.0,7.0,68057.3,20828.1
2019-04-22,2907.969970703125,12.420000076293944,88.0,49.0,39.0,47149.943181818184,15183.625
2019-04-23,2933.679931640625,12.279999732971191,19.0,17.0,2.0,74381.52631578948,17735.36842105263
2019-04-24,2927.25,13.140000343322754,17.0,17.0,0.0,78952.5294117647,18504.647058823528
2019-04-25,2926.169921875,13.25,21.0,8.0,13.0,32414.428571428572,15093.857142857143
2019-04-26,2939.8798828125,12.729999542236328,12.0,10.0,2.0,69208.5,17098.083333333332
2019-04-29,2943.030029296875,13.109999656677246,29.0,25.0,4.0,67115.4827586207,14776.827586206897
2019-04-30,2945.830078125,13.119999885559082,11.0,11.0,0.0,85234.72727272728,20803.727272727272
2019-05-01,2923.72998046875,14.800000190734863,68.0,28.0,40.0,10123.79411764706,4356.058823529412
2019-05-02,2917.52001953125,14.420000076293944,24.0,10.0,14.0,26597.0,12913.833333333334
2019-05-03,2945.639892578125,12.869999885559082,21.0,16.0,5.0,64249.619047619046,17656.571428571428
2019-05-06,2932.469970703125,15.4399995803833,67.0,38.0,29.0,41241.97014925373,14795.611940298508
